id,month,day,year,description,amount,category,account,debit_or_credit,original_description,note,p_guid
0000014572407fcd6be345c10010003200ab00a6,1,1,2014,Online Creditonline Utah 196 Nw State Road,2000,Income,REGULAR SHARE,credit,,,
0000014572407fcd6be345c20010003200ab00a6,1,1,2014,Dividenddividend,21.47,Investments,REGULAR SHARE,credit,,,
0000014572407fcd6be345c30010003200ab00a6,1,1,2014,Online Creditonline Utah 196 Nw State Road,790,Income,REGULAR SHARE,credit,,,
0000014572407fce46dfe6860010003200ab00a6,1,1,2014,Lowe's,27.22,Home Improvement,CREDIT CARD,debit,,,
0000014572407fce46dfe6870010003200ab00a6,1,1,2014,City,37.67,Utilities,CREDIT CARD,debit,,,
0000014572407fce46dfe6880010003200ab00a6,1,1,2014,Lowe's,30.09,Home Improvement,CREDIT CARD,debit,,,
0000014572407fce46dfe6890010003200ab00a6,12,31,2013,Smiths Fuel,37.68,Gas & Fuel,Discover :,debit,,,
0000014572407fce46dfe68a0010003200ab00a6,12,31,2013,Fedloanservicingach Transactionautomatic,900,Student Loan,SHARE DRAFT NO MIN,debit,,,
0000014572407fce46dfe68b0010003200ab00a6,12,31,2013,Transfer to CREDIT CARD,96.8,Credit Card Payment,SHARE DRAFT NO MIN,debit,,,
0000014572407fce46dfe68c0010003200ab00a6,12,31,2013,Total Bond Mkt Index Inv - Dividend,0.66,Dividend & Cap Gains,Vanguard Account,credit,,,
0000014572407fce46dfe68d0010003200ab00a6,12,30,2013,Wal-Mart,14.92,Shopping,Discover :,debit,,,
0000014572407fce46dfe68e0010003200ab00a6,12,30,2013,Transfer from SHARE DRAFT NO MIN,96.8,Credit Card Payment,CREDIT CARD,credit,,,
0000014572407fce46dfe68f0010003200ab00a6,12,30,2013,Payment,390,Loan Payment,Direct Unsub Stafford Loan,credit,,,
0000014572407fce46dfe6900010003200ab00a6,12,30,2013,Payment,60,Loan Payment,Direct Unsub Stafford Loan,credit,,,
0000014572407fce46dfe6910010003200ab00a6,12,30,2013,Payment,450,Loan Payment,Federal Unsub Stafford Loan,credit,,,
0000014572407fcf2b853de80010003200ab00a6,12,29,2013,Reams,11.25,Groceries,CREDIT CARD,debit,,,
0000014572407fcf2b853de90010003200ab00a6,12,29,2013,Sandy Di,4.5,Gift,CREDIT CARD,debit,,,
0000014572407fcf2b853dea0010003200ab00a6,12,29,2013,Scheels,3.21,Fast Food,CREDIT CARD,debit,,,
0000014572407fcf2b853deb0010003200ab00a6,12,27,2013,Zerochaos Payropayroll Deduction,999.27,Paycheck,SHARE DRAFT NO MIN,credit,,,
0000014572407fcf2b853dec0010003200ab00a6,12,26,2013,Venmoautomatic,30,Gift,SHARE DRAFT NO MIN,debit,,,
0000014572407fcf2b853ded0010003200ab00a6,12,26,2013,Transfer from CREDIT CARD,30,Transfer,SHARE DRAFT NO MIN,credit,,,
0000014572407fcf2b853dee0010003200ab00a6,12,26,2013,Target Retirement 2055 - Long-term capital gain,0.07,Dividend & Cap Gains,Vanguard Account,credit,,,
0000014572407fcf2b853def0010003200ab00a6,12,26,2013,Target Retirement 2055 - Dividend,8.07,Dividend & Cap Gains,Vanguard Account,credit,,,
0000014572407fcf2b853df00010003200ab00a6,12,25,2013,Transfer to SHARE DRAFT NO MIN,30,Transfer,CREDIT CARD,debit,,,
0000014572407fcf2b853df10010003200ab00a6,12,24,2013,Target,43.94,Shopping,Discover :,debit,,,
0000014572407fcf2b853df20010003200ab00a6,12,24,2013,Fedloanservicingach Transactionautomatic,600,Student Loan,SHARE DRAFT NO MIN,debit,,,
0000014572407fcf2b853df30010003200ab00a6,12,23,2013,Payrollpayroll Crown H,1417.83,Paycheck,REGULAR SHARE,credit,,,
0000014572407fcf2b853df40010003200ab00a6,12,23,2013,Venmoautomatic,50,Mobile Phone,SHARE DRAFT NO MIN,debit,,,
0000014572407fd0b980bbdb0010003200ab00a6,12,23,2013,Transfer to CREDIT CARD,325.96,Credit Card Payment,SHARE DRAFT NO MIN,debit,,,
0000014572407fd0b980bbdc0010003200ab00a6,12,23,2013,500 Index Fund Adm - Dividend,120.49,Dividend & Cap Gains,Vanguard Account,credit,,,
0000014572407fd0b980bbdd0010003200ab00a6,12,23,2013,Extended Mkt Index Inv - Dividend,8.64,Dividend & Cap Gains,Vanguard Account,credit,,,
0000014572407fd0b980bbde0010003200ab00a6,12,23,2013,Total Bond Mkt Index Inv - Long-term capital gain,0.23,Dividend & Cap Gains,Vanguard Account,credit,,,
0000014572407fd0b980bbdf0010003200ab00a6,12,23,2013,500 Index Fund Inv - Dividend,8,Dividend & Cap Gains,Vanguard Account,credit,,,
0000014572407fd0b980bbe00010003200ab00a6,12,22,2013,Amazon,17.62,Books & Supplies,CREDIT CARD,debit,,,
0000014572407fd0b980bbe10010003200ab00a6,12,22,2013,City,29.72,Utilities,CREDIT CARD,debit,,,
0000014572407fd0b980bbe20010003200ab00a6,12,22,2013,Mt Timpanogos Temple,0.5,Service Fee,CREDIT CARD,debit,,,
0000014572407fd0b980bbe30010003200ab00a6,12,20,2013,Transfer from SHARE DRAFT NO MIN,325.96,Credit Card Payment,CREDIT CARD,credit,,,
0000014572407fd0b980bbe40010003200ab00a6,12,20,2013,Zerochaos Payropayroll Deduction,999.27,Paycheck,SHARE DRAFT NO MIN,credit,,,
0000014572407fd0b980bbe50010003200ab00a6,12,20,2013,Payment,600,Loan Payment,Federal Unsub Stafford Loan,credit,,,
0000014572407fd1fcefd0140010003200ab00a6,12,19,2013,FTSE All-World ex-US Inv - Dividend,8.64,Dividend & Cap Gains,Vanguard Account,credit,,,
0000014572407fd1fcefd0150010003200ab00a6,12,18,2013,Wal-Mart,29.69,Furnishings,CREDIT CARD,debit,,,
0000014572407fd1fcefd0160010003200ab00a6,12,18,2013,Family Practice Clinic,20,Doctor,CREDIT CARD,debit,,,
0000014572407fd1fcefd0170010003200ab00a6,12,17,2013,E State Harts,37.68,Arts,Discover :,debit,,,
0000014572407fd1fcefd0180010003200ab00a6,12,17,2013,Uheaaautomatic,937.22,Student Loan,SHARE DRAFT NO MIN,debit,,,
0000014572407fd1fcefd0190010003200ab00a6,12,17,2013,Check 1125,299.76,Marc Tithing,SHARE DRAFT NO MIN,debit,,,
0000014572407fd1fcefd01a0010003200ab00a6,12,16,2013,Wal-Mart,10,Shopping,Discover :,debit,,,
0000014572407fd1fcefd01b0010003200ab00a6,12,16,2013,Home Depot,9.27,Home Improvement,Discover :,debit,,,
0000014572407fd1fcefd01c0010003200ab00a6,12,16,2013,Wal-Mart,23.41,Shopping,Discover :,debit,,,
0000014572407fd2de5a5e2e0010003200ab00a6,12,16,2013,WinCo Foods,24.91,Groceries,Free Checking,debit,,,
0000014572407fd2de5a5e2f0010003200ab00a6,12,16,2013,Maverik Provo Atenetwork 325 South Street,1,Furnishings,SHARE DRAFT NO MIN,debit,,,
0000014572407fd2de5a5e300010003200ab00a6,12,16,2013,Maverik Provo Ateatm 325 South Street,63,Furnishings,SHARE DRAFT NO MIN,debit,,,
0000014572407fd2de5a5e310010003200ab00a6,12,16,2013,Maverik Country,21.84,Furnishings,SHARE DRAFT NO MIN,debit,,,
0000014572407fd2de5a5e320010003200ab00a6,12,16,2013,Maverik Country,1.84,Furnishings,SHARE DRAFT NO MIN,debit,,,
0000014572407fd2de5a5e330010003200ab00a6,12,15,2013,Holiday Oil,46.68,Gas & Fuel,CREDIT CARD,debit,,,
0000014572407fd2de5a5e340010003200ab00a6,12,14,2013,Online Creditonline Utah 196 Nw State Road,40,Income,REGULAR SHARE,credit,,,
0000014572407fd2de5a5e350010003200ab00a6,12,14,2013,Online Creditonline Utah 196 Nw State Road,114.05,Income,REGULAR SHARE,credit,,,
0000014572407fd2de5a5e360010003200ab00a6,12,14,2013,Online Creditonline Utah 196 Nw State Road,50,Income,REGULAR SHARE,credit,,,
0000014572407fd2de5a5e370010003200ab00a6,12,14,2013,Costco,103.43,Groceries,Free Checking,debit,,,
0000014572407fd2de5a5e380010003200ab00a6,12,13,2013,Zerochaos Payropayroll Deduction,999.27,Paycheck,SHARE DRAFT NO MIN,credit,,,
0000014572407fd2de5a5e390010003200ab00a6,12,13,2013,Buy OtherShort-term capital gains,2.63,Dividend & Cap Gains,TRADITIONAL IRA,credit,,,
0000014572407fd3d7be9c080010003200ab00a6,12,13,2013,Buy OtherDividends,0.01,Dividend & Cap Gains,TRADITIONAL IRA,credit,,,
0000014572407fd3d7be9c090010003200ab00a6,12,13,2013,Buy OtherLong-term capital gains,8.81,Dividend & Cap Gains,TRADITIONAL IRA,credit,,,
0000014572407fd3d7be9c0a0010003200ab00a6,12,13,2013,Buy OtherLong-term capital gains,4.42,Dividend & Cap Gains,TRADITIONAL IRA,credit,,,
0000014572407fd3d7be9c0b0010003200ab00a6,12,13,2013,Buy OtherDividends,3.29,Dividend & Cap Gains,TRADITIONAL IRA,credit,,,
0000014572407fd3d7be9c0c0010003200ab00a6,12,13,2013,Buy OtherDividends,3.85,Dividend & Cap Gains,TRADITIONAL IRA,credit,,,
0000014572407fd3d7be9c0d0010003200ab00a6,12,13,2013,Buy OtherShort-term capital gains,1.35,Dividend & Cap Gains,TRADITIONAL IRA,credit,,,
0000014572407fd3d7be9c0e0010003200ab00a6,12,12,2013,Wal-Mart,9.55,Shopping,Discover :,debit,,,
0000014572407fd3d7be9c0f0010003200ab00a6,12,12,2013,Ross,54.46,Clothing,Discover :,debit,,,
0000014572407fd3d7be9c100010003200ab00a6,12,12,2013,Bear River Mutuainsurance,22.65,Auto Insurance,SHARE DRAFT NO MIN,debit,,,
0000014572407fd3d7be9c110010003200ab00a6,12,12,2013,Venmoautomatic,6.25,Movies & DVDs,SHARE DRAFT NO MIN,debit,,,
0000014572407fd3d7be9c120010003200ab00a6,12,12,2013,Melty Way,11.83,Restaurants,CREDIT CARD,debit,,,
0000014572407fd3d7be9c130010003200ab00a6,12,11,2013,Ross,4.26,Clothing,Discover :,debit,,,
0000014572407fd426dcbb4c0010003200ab00a6,12,11,2013,Big 5 Sporting,17.28,Sporting Goods,Discover :,debit,,,
0000014572407fd426dcbb4d0010003200ab00a6,12,11,2013,Byu Campus Life,74.5,Gift,Discover :,debit,,,
0000014572407fd426dcbb4e0010003200ab00a6,12,11,2013,Venmoautomatic,10.5,Movies & DVDs,SHARE DRAFT NO MIN,debit,,,
0000014572407fd426dcbb4f0010003200ab00a6,12,10,2013,Payrollpayroll Crown H,1002.49,Paycheck,REGULAR SHARE,credit,,,
0000014572407fd426dcbb500010003200ab00a6,12,10,2013,Check# 1136check# 1136 #1136,1444,Andrea Tithing,Free Checking,debit,,,
0000014572407fd426dcbb510010003200ab00a6,12,10,2013,Check# 1138check# 1138 #1138,25,License/Registration,Free Checking,debit,,,
0000014572407fd426dcbb520010003200ab00a6,12,9,2013,North West Provoshare,42,Income,SHARE DRAFT NO MIN,credit,,,
0000014572407fd426dcbb530010003200ab00a6,12,9,2013,North West Provoshare,100,Income,SHARE DRAFT NO MIN,credit,,,
0000014572407fd426dcbb540010003200ab00a6,12,8,2013,Deseret Book,8.19,Books,CREDIT CARD,debit,,,
0000014572407fd426dcbb550010003200ab00a6,12,8,2013,Ba Adobe Lehi,3.75,Restaurants,CREDIT CARD,debit,,,
0000014572407fd426dcbb560010003200ab00a6,12,8,2013,Amazon,134.65,Books & Supplies,CREDIT CARD,debit,,,
0000014572407fd426dcbb570010003200ab00a6,12,6,2013,Holiday Oil,36.77,Gas & Fuel,Discover :,debit,,,
0000014572407fd426dcbb580010003200ab00a6,12,6,2013,Depositdeposit,20,Income,REGULAR SHARE,credit,,,
0000014572407fd50251619a0010003200ab00a6,12,6,2013,Check# 1137check# 1137 #1137,2100,Student Loan,Free Checking,debit,,,
0000014572407fd50251619b0010003200ab00a6,12,6,2013,Transfer to CREDIT CARD,81.29,Credit Card Payment,SHARE DRAFT NO MIN,debit,,,
0000014572407fd50251619c0010003200ab00a6,12,6,2013,Fedloanservicingach Transactionautomatic,710,Student Loan,SHARE DRAFT NO MIN,debit,,,
0000014572407fd50251619d0010003200ab00a6,12,6,2013,Cinemark,17.5,Movies & DVDs,CREDIT CARD,debit,,,
0000014572407fd50251619e0010003200ab00a6,12,6,2013,Gold's Gym,27.78,Gym,CREDIT CARD,debit,,,
0000014572407fd50251619f0010003200ab00a6,12,5,2013,USPS,33.58,Shipping,Discover :,debit,,,
0000014572407fd5025161a00010003200ab00a6,12,5,2013,Costa,6.99,Travel,Discover :,debit,,,
0000014572407fd5025161a10010003200ab00a6,12,5,2013,Transfer to Free Checking,3000,Transfer,REGULAR SHARE,debit,,,
0000014572407fd5025161a20010003200ab00a6,12,5,2013,Transfer to Discover,785.17,Credit Card Payment,Free Checking,debit,,,
0000014572407fd5025161a30010003200ab00a6,12,5,2013,Transfer from REGULAR SHARE,3000,Transfer,Free Checking,credit,,,
0000014572407fd5025161a40010003200ab00a6,12,5,2013,Asi Wikimedia,3,Marc Tithing,CREDIT CARD,debit,,,
0000014572407fd5025161a50010003200ab00a6,12,5,2013,Fresh Mkt,5.15,Groceries,CREDIT CARD,debit,,,
0000014572407fd652a335910010003200ab00a6,12,5,2013,Transfer from SHARE DRAFT NO MIN,81.29,Credit Card Payment,CREDIT CARD,credit,,,
0000014572407fd652a335920010003200ab00a6,12,5,2013,11th Street Diner,17.74,Restaurants,CREDIT CARD,debit,,,
0000014572407fd652a335930010003200ab00a6,12,5,2013,Payment,710,Loan Payment,Direct Unsub Stafford Loan,credit,,,
0000014572407fd652a335940010003200ab00a6,12,4,2013,Transfer from Free Checking,785.17,Credit Card Payment,Discover :,credit,,,
0000014572407fd652a335950010003200ab00a6,12,4,2013,Crazy Mexican Taco,12.26,Restaurants,CREDIT CARD,debit,,,
0000014572407fd652a335960010003200ab00a6,12,4,2013,Chevron,44.43,Gas & Fuel,CREDIT CARD,debit,,,
0000014572407fd652a335970010003200ab00a6,12,4,2013,Haagen Dazs,5.73,Fast Food,CREDIT CARD,debit,,,
0000014572407fd652a335980010003200ab00a6,12,2,2013,Purchasepurchase Bay Market,40.7,Groceries,Free Checking,debit,,,
0000014572407fd652a335990010003200ab00a6,12,2,2013,Purchasepurchase Cayman Turtle,45,Amusement,Free Checking,debit,,,
0000014572407fd652a3359a0010003200ab00a6,12,2,2013,Int Rsquo L,0.36,Fees & Charges,Free Checking,debit,,,
0000014572407fd652a3359b0010003200ab00a6,12,2,2013,Int Rsquo L,0.33,Fees & Charges,Free Checking,debit,,,
0000014572407fd652a3359c0010003200ab00a6,12,2,2013,Netflix,7.99,Movies & DVDs,SHARE DRAFT NO MIN,debit,,,
0000014572407fd7ac9a42820010003200ab00a6,12,2,2013,Sq Frogs Taco,11.7,Restaurants,CREDIT CARD,debit,,,
0000014572407fd7ac9a42830010003200ab00a6,11,29,2013,Int Rsquo L,0.07,Fees & Charges,Free Checking,debit,,,
0000014572407fd7ac9a42840010003200ab00a6,11,29,2013,Purchasepurchase Dufry Mexico,9,Pharmacy,Free Checking,debit,,,
0000014572407fd7ac9a42850010003200ab00a6,11,29,2013,Purchasepurchase Dufry Mexico,10,Pharmacy,Free Checking,debit,,,
0000014572407fd7ac9a42860010003200ab00a6,11,29,2013,Int Rsquo L,0.08,Fees & Charges,Free Checking,debit,,,
0000014572407fd7ac9a42870010003200ab00a6,11,29,2013,Zerochaos Payropayroll Deduction,999.27,Paycheck,SHARE DRAFT NO MIN,credit,,,
0000014572407fd7ac9a42880010003200ab00a6,11,29,2013,Total Bond Mkt Index Inv - Dividend,0.65,Dividend & Cap Gains,Vanguard Account,credit,,,
0000014572407fd7ac9a42890010003200ab00a6,11,26,2013,4Checks,300,Office Supplies,Free Checking,debit,,,
0000014572407fd7ac9a428a0010003200ab00a6,11,26,2013,Fedloanservicingach Transactionautomatic,750,Student Loan,SHARE DRAFT NO MIN,debit,,,
0000014572407fd7ac9a428b0010003200ab00a6,11,25,2013,Payrollpayroll Crown H,355.27,Paycheck,REGULAR SHARE,credit,,,
0000014572407fd7ac9a428c0010003200ab00a6,11,25,2013,Depositdeposit,1820,Income,REGULAR SHARE,credit,,,
0000014572407fd7ac9a428d0010003200ab00a6,11,25,2013,Transfer to CREDIT CARD,232.79,Credit Card Payment,SHARE DRAFT NO MIN,debit,,,
0000014572407fd8ec251ef70010003200ab00a6,11,25,2013,Venmoautomatic,6,Restaurants,SHARE DRAFT NO MIN,debit,,,
0000014572407fd8ec251ef80010003200ab00a6,11,24,2013,Chipotle,7.17,Fast Food,CREDIT CARD,debit,,,
0000014572407fd8ec251ef90010003200ab00a6,11,23,2013,Pin Purchasepin Reams 8725 South Highland Drive,50.35,Groceries,Free Checking,debit,,,
0000014572407fd8ec251efa0010003200ab00a6,11,22,2013,Fresh Mkt Am,34.71,Groceries,Discover :,debit,,,
0000014572407fd8ec251efb0010003200ab00a6,11,22,2013,Smith's Food,17.77,Groceries,Discover :,debit,,,
0000014572407fd8ec251efc0010003200ab00a6,11,22,2013,Transfer from SHARE DRAFT NO MIN,232.79,Credit Card Payment,CREDIT CARD,credit,,,
0000014572407fd8ec251efd0010003200ab00a6,11,22,2013,Zerochaos Payropayroll Deduction,999.27,Paycheck,SHARE DRAFT NO MIN,credit,,,
0000014572407fd8ec251efe0010003200ab00a6,11,22,2013,Payment,34.56,Loan Payment,Direct Sub Stafford Loan,credit,,,
0000014572407fd8ec251eff0010003200ab00a6,11,22,2013,Payment,282.08,Loan Payment,Direct Unsub Stafford Loan,credit,,,
0000014572407fd8ec251f000010003200ab00a6,11,22,2013,Payment,102.48,Loan Payment,Direct Unsub Stafford Loan,credit,,,
0000014572407fd8ec251f010010003200ab00a6,11,22,2013,Payment,59.52,Loan Payment,Direct Sub Stafford Loan,credit,,,
0000014572407fd8ec251f020010003200ab00a6,11,22,2013,Payment,271.35,Loan Payment,Federal Unsub Stafford Loan,credit,,,
0000014572407fd8ec251f030010003200ab00a6,11,21,2013,Online Creditonline Utah 196 Nw State Road,820,Income,Free Checking,credit,,,
0000014572407fd8ec251f040010003200ab00a6,11,21,2013,Online Creditonline Utah 196 Nw State Road,237.7,Income,Free Checking,credit,,,
0000014572407fd934dd581a0010003200ab00a6,11,21,2013,Online Creditonline Utah 196 Nw State Road,13.7,Income,Free Checking,credit,,,
0000014572407fd934dd581b0010003200ab00a6,11,21,2013,Check# 1133check# 1133 #1133,60,Andrea Tithing,Free Checking,debit,,,
0000014572407fd934dd581c0010003200ab00a6,11,21,2013,Cinemark,12.5,Movies & DVDs,CREDIT CARD,debit,,,
0000014572407fd934dd581d0010003200ab00a6,11,21,2013,Ba Adobe Lehi,5.75,Restaurants,CREDIT CARD,debit,,,
0000014572407fd934dd581e0010003200ab00a6,11,20,2013,Chevron,35.96,Gas & Fuel,Discover :,debit,,,
0000014572407fd934dd581f0010003200ab00a6,11,20,2013,Rita Ice,12.78,Fast Food,CREDIT CARD,debit,,,
0000014572407fd934dd58200010003200ab00a6,11,19,2013,Fedloanservicingach Transactionautomatic,720,Student Loan,SHARE DRAFT NO MIN,debit,,,
0000014572407fd934dd58210010003200ab00a6,11,19,2013,Check 1124,288.24,Marc Tithing,SHARE DRAFT NO MIN,debit,,,
0000014572407fd934dd58220010003200ab00a6,11,19,2013,Maverik,2.37,Gas & Fuel,CREDIT CARD,debit,,,
0000014572407fd934dd58230010003200ab00a6,11,18,2013,Two Jacks Pizza,16.58,Restaurants,CREDIT CARD,debit,,,
0000014572407fd934dd58240010003200ab00a6,11,18,2013,Transfer to CREDIT CARD,368.67,Credit Card Payment,SHARE DRAFT NO MIN,debit,,,
0000014572407fd934dd58250010003200ab00a6,11,18,2013,Venmo Cashopayroll Deduction,22.25,Paycheck,SHARE DRAFT NO MIN,credit,,,
0000014572407fd934dd58260010003200ab00a6,11,18,2013,Payment,720,Loan Payment,Direct Unsub Stafford Loan,credit,,,
0000014572407fd934dd58270010003200ab00a6,11,17,2013,Ba Adobe Lehi,5.75,Restaurants,CREDIT CARD,debit,,,
0000014572407fda5e8d0a250010003200ab00a6,11,17,2013,Wal-Mart,45.7,Shopping,CREDIT CARD,debit,,,
0000014572407fda5e8d0a260010003200ab00a6,11,17,2013,Ross,84.26,Clothing,CREDIT CARD,debit,,,
0000014572407fda5e8d0a270010003200ab00a6,11,17,2013,Chevron,43.35,Gas & Fuel,CREDIT CARD,debit,,,
0000014572407fda5e8d0a280010003200ab00a6,11,17,2013,Ba Adobe Lehi,3.75,Restaurants,CREDIT CARD,debit,,,
0000014572407fda5e8d0a290010003200ab00a6,11,17,2013,Transfer from SHARE DRAFT NO MIN,368.67,Credit Card Payment,CREDIT CARD,credit,,,
0000014572407fda5e8d0a2a0010003200ab00a6,11,15,2013,Staples,37.39,Office Supplies,Discover :,debit,,,
0000014572407fda5e8d0a2b0010003200ab00a6,11,15,2013,Target,20.14,Shopping,Discover :,debit,,,
0000014572407fda5e8d0a2c0010003200ab00a6,11,15,2013,Zerochaos Payropayroll Deduction,824.69,Paycheck,SHARE DRAFT NO MIN,credit,,,
0000014572407fda5e8d0a2d0010003200ab00a6,11,15,2013,Sags Fifth,8,Service & Parts,CREDIT CARD,debit,,,
0000014572407fda5e8d0a2e0010003200ab00a6,11,15,2013,Family Practice Clinic,20,Doctor,CREDIT CARD,debit,,,
0000014572407fda5e8d0a2f0010003200ab00a6,11,15,2013,Wal-Mart,57.31,Shopping,CREDIT CARD,debit,,,
0000014572407fda5e8d0a300010003200ab00a6,11,15,2013,DMV,69.75,Auto & Transport,CREDIT CARD,debit,,,
0000014572407fda5e8d0a310010003200ab00a6,11,14,2013,UPS,10.45,Shipping,Discover :,debit,,,
0000014572407fda5e8d0a320010003200ab00a6,11,14,2013,Fresh Mkt Am,30.14,Groceries,Discover :,debit,,,
0000014572407fda5e8d0a330010003200ab00a6,11,14,2013,Check# 1132check# 1132 #1132,107,Andrea Tithing,Free Checking,debit,,,
0000014572407fdbf99d69560010003200ab00a6,11,14,2013,O'Reilly Auto Parts,23.47,Service & Parts,CREDIT CARD,debit,,,
0000014572407fdbf99d69570010003200ab00a6,11,14,2013,Wal-Mart,4,Shopping,CREDIT CARD,debit,,,
0000014572407fdbf99d69580010003200ab00a6,11,14,2013,Two Jacks Pizza,16.58,Restaurants,CREDIT CARD,debit,,,
0000014572407fdbf99d69590010003200ab00a6,11,14,2013,Jiffy Lube,120.56,Service & Parts,CREDIT CARD,debit,,,
0000014572407fdbf99d695a0010003200ab00a6,11,13,2013,Red Robin,38,Restaurants,CREDIT CARD,debit,,,
0000014572407fdbf99d695b0010003200ab00a6,11,13,2013,Ba Adobe Lehi,3.75,Restaurants,CREDIT CARD,debit,,,
0000014572407fdbf99d695c0010003200ab00a6,11,13,2013,Transfer to CREDIT CARD,309.82,Credit Card Payment,SHARE DRAFT NO MIN,debit,,,
0000014572407fdbf99d695d0010003200ab00a6,11,13,2013,Fedloanservicingach Transactionautomatic,449.14,Student Loan,SHARE DRAFT NO MIN,debit,,,
0000014572407fdbf99d695e0010003200ab00a6,11,13,2013,North West Provoshare,395,Income,SHARE DRAFT NO MIN,credit,,,
0000014572407fdbf99d695f0010003200ab00a6,11,13,2013,North West Provoshare,162.63,Income,SHARE DRAFT NO MIN,credit,,,
0000014572407fdbf99d69600010003200ab00a6,11,12,2013,Wal-Mart,21.84,Shopping,Discover :,debit,,,
0000014572407fdbf99d69610010003200ab00a6,11,12,2013,Dreamhost,7.25,Business Services,CREDIT CARD,debit,,,
0000014572407fdcae88e0fb0010003200ab00a6,11,12,2013,Transfer from SHARE DRAFT NO MIN,309.82,Credit Card Payment,CREDIT CARD,credit,,,
0000014572407fdcae88e0fc0010003200ab00a6,11,12,2013,Audible.com,1.34,Books,SHARE DRAFT NO MIN,debit,,,
0000014572407fdcae88e0fd0010003200ab00a6,11,12,2013,Internet Transfer Transfer,50,Mobile Phone,SHARE DRAFT NO MIN,debit,,,
0000014572407fdcae88e0fe0010003200ab00a6,11,12,2013,Payment,8.64,Loan Payment,Direct Sub Stafford Loan,credit,,,
0000014572407fdcae88e0ff0010003200ab00a6,11,12,2013,Payment,400,Loan Payment,Direct Unsub Stafford Loan,credit,,,
0000014572407fdcae88e1000010003200ab00a6,11,12,2013,Payment,25.61,Loan Payment,Direct Unsub Stafford Loan,credit,,,
0000014572407fdcae88e1010010003200ab00a6,11,12,2013,Payment,14.88,Loan Payment,Direct Sub Stafford Loan,credit,,,
0000014572407fdcae88e1020010003200ab00a6,11,10,2013,Paradies,10.71,Shopping,CREDIT CARD,debit,,,
0000014572407fdcae88e1030010003200ab00a6,11,10,2013,Target,15.2,Shopping,CREDIT CARD,debit,,,
0000014572407fdcae88e1040010003200ab00a6,11,10,2013,Coneys Frozen Custard,3.19,Fast Food,CREDIT CARD,debit,,,
0000014572407fdcae88e1050010003200ab00a6,11,10,2013,Smith's Food,10.28,Groceries,CREDIT CARD,debit,,,
0000014572407fdcae88e1060010003200ab00a6,11,10,2013,Panda Express,14.58,Fast Food,CREDIT CARD,debit,,,
0000014572407fdcae88e1070010003200ab00a6,11,8,2013,Payrollpayroll Crown H,1363.26,Paycheck,REGULAR SHARE,credit,,,
0000014572407fdcae88e1080010003200ab00a6,11,8,2013,Zerochaos Payropayroll Deduction,999.27,Paycheck,SHARE DRAFT NO MIN,credit,,,
